47.02	1
47.04	1
47.06	1
47.08	1
47.1	1
47.12	1
47.14	1
47.16	1
47.18	1
47.2	1
47.22	1
47.24	1
47.26	1
47.28	1
47.3	1
47.32	1
47.34	1
47.36	1
47.38	1
47.4	1
47.42	1
47.44	1
47.46	1
47.48	1
47.5	1
47.52	1
47.54	1
47.56	1
47.58	1
47.6	1
47.62	1
47.64	1
47.66	1
47.68	1
47.7	1
47.72	1
47.74	1
47.76	1
47.78	1
47.8	1
47.82	1
47.84	1
47.86	1
47.88	1
47.9	1
47.92	1
47.94	1
47.96	1
47.98	1
48	1
48.02	1
48.04	1
48.06	1
48.08	1
48.1	1
48.12	1
48.14	1
48.16	1
48.18	1
48.2	1
48.22	1
48.24	1
48.26	1
48.28	1
48.3	1
48.32	1
48.34	1
48.36	1
48.38	1
48.4	1
48.42	1
48.44	1
48.46	1
48.48	1
48.5	1
48.52	1
48.54	1
48.56	1
48.58	1
48.6	1
48.62	1
48.64	1
48.66	1
48.68	1
48.7	1
48.72	1
48.74	1
48.76	1
48.78	1
48.8	1
48.82	1
48.84	1
48.86	1
48.88	1
48.9	1
48.92	1
48.94	1
48.96	1
48.98	1
49	1
49.02	1
49.04	1
49.06	1
49.08	1
49.1	1
49.12	1
49.14	1
49.16	1
49.18	1
49.2	1
49.22	1
49.24	1
49.26	1
49.28	1
49.3	1
49.32	1
49.34	1
49.36	1
49.38	1
49.4	1
49.42	1
49.44	1
49.46	1
49.48	1
49.5	1
49.52	1
49.54	1
49.56	1
49.58	1
49.6	1
49.62	1
49.64	1
49.66	1
49.68	1
49.7	1
49.72	1
49.74	1
49.76	1
49.78	1
49.8	1
49.82	1
49.84	1
49.86	1
49.88	1
49.9	1
49.92	1
49.94	1
49.96	1
49.98	1
50	1
50.02	1
50.04	1
50.06	1
50.08	1
50.1	1
50.12	1
50.14	1
50.16	1
50.18	1
50.2	1
50.22	1
50.24	1
50.26	1
50.28	1
50.3	1
50.32	1
50.34	1
50.36	1
50.38	1
50.4	1
50.42	1
50.44	1
50.46	1
50.48	1
50.5	1
50.52	1
50.54	1
50.56	1
50.58	1
50.6	1
50.62	1
50.64	1
50.66	1
50.68	1
50.7	1
50.72	1
50.74	1
50.76	1
50.78	1
50.8	1
50.82	1
50.84	1
50.86	1
50.88	1
50.9	1
50.92	1
50.94	1
50.96	1
50.98	1
51	1
51.02	1
51.04	1
51.06	1
51.08	1
51.1	1
51.12	1
51.14	1
51.16	1
51.18	1
51.2	1
51.22	1
51.24	1
51.26	1
51.28	1
51.3	1
51.32	1
51.34	1
51.36	1
51.38	1
51.4	1
51.42	1
51.44	1
51.46	1
51.48	1
51.5	1
51.52	1
51.54	1
51.56	1
51.58	1
51.6	1
51.62	1
51.64	1
51.66	1
51.68	1
51.7	1
51.72	1
51.74	1
51.76	1
51.78	1
51.8	1
51.82	1
51.84	1
51.86	1
51.88	1
51.9	1
51.92	1
51.94	1
51.96	1
51.98	1
52	1
52.02	1
52.04	1
52.06	1
52.08	1
52.1	1
52.12	1
52.14	1
52.16	1
52.18	1
52.2	1
52.22	1
52.24	1
52.26	1
52.28	1
52.3	1
52.32	1
52.34	1
52.36	1
52.38	1
52.4	1
52.42	1
52.44	1
52.46	1
52.48	1
52.5	1
52.52	1
52.54	1
52.56	1
52.58	1
52.6	1
52.62	1
52.64	1
52.66	1
52.68	1
52.7	1
52.72	1
52.74	1
52.76	1
52.78	1
52.8	1
52.82	1
52.84	1
52.86	1
52.88	1
52.9	1
52.92	1
52.94	1
52.96	1
52.98	1
53	1
53.02	1
53.04	1
53.06	1
53.08	1
53.1	1
53.12	1
53.14	1
53.16	1
53.18	1
53.2	1
53.22	1
53.24	1
53.26	1
53.28	1
53.3	1
53.32	1
53.34	1
53.36	1
53.38	1
53.4	1
53.42	1
53.44	1
53.46	1
53.48	1
53.5	1
53.52	1
53.54	1
53.56	1
53.58	1
53.6	1
53.62	1
53.64	1
53.66	1
53.68	1
53.7	1
53.72	1
53.74	1
53.76	1
53.78	1
53.8	1
53.82	1
53.84	1
53.86	1
53.88	1
53.9	1
53.92	1
53.94	1
53.96	1
53.98	1
54	1
54.02	1
54.04	1
54.06	1
54.08	1
54.1	1
54.12	1
54.14	1
54.16	1
54.18	1
54.2	1
54.22	1
54.24	1
54.26	1
54.28	1
54.3	1
54.32	1
54.34	1
54.36	1
54.38	1
54.4	1
54.42	1
54.44	1
54.46	1
54.48	1
54.5	1
54.52	1
54.54	1
54.56	1
54.58	1
54.6	1
54.62	1
54.64	1
54.66	1
54.68	1
54.7	1
54.72	1
54.74	1
54.76	1
54.78	1
54.8	1
54.82	1
54.84	1
54.86	1
54.88	1
54.9	1
54.92	1
54.94	1
54.96	1
54.98	1
55	1
55.02	1
55.04	1
55.06	1
55.08	1
55.1	1
55.12	1
55.14	1
55.16	1
55.18	1
55.2	1
55.22	1
55.24	1
55.26	1
55.28	1
55.3	1
55.32	1
55.34	1
55.36	1
55.38	1
55.4	1
55.42	1
55.44	1
55.46	1
55.48	1
55.5	1
55.52	1
55.54	1
55.56	1
55.58	1
55.6	1
55.62	1
55.64	1
55.66	1
55.68	1
55.7	1
55.72	1
55.74	1
55.76	1
55.78	1
55.8	1
55.82	1
55.84	1
55.86	1
55.88	1
55.9	1
55.92	1
55.94	1
55.96	1
55.98	1
56	1
56.02	1
56.04	1
56.06	1
56.08	1
56.1	1
56.12	1
56.14	1
56.16	1
56.18	1
56.2	1
56.22	1
56.24	1
56.26	1
56.28	1
56.3	1
56.32	1
56.34	1
56.36	1
56.38	1
56.4	1
56.42	1
56.44	1
56.46	1
56.48	1
56.5	1
56.52	1
56.54	1
56.56	1
56.58	1
56.6	1
56.62	1
56.64	1
56.66	1
56.68	1
56.7	1
56.72	1
56.74	1
56.76	1
56.78	1
56.8	1
56.82	1
56.84	1
56.86	1
56.88	1
56.9	1
56.92	1
56.94	1
56.96	1
56.98	1
57	1
57.02	1
57.04	1
57.06	1
57.08	1
57.1	1
57.12	1
57.14	1
57.16	1
57.18	1
57.2	1
57.22	1
57.24	1
57.26	1
57.28	1
57.3	1
57.32	1
57.34	1
57.36	1
57.38	1
57.4	1
57.42	1
57.44	1
57.46	1
57.48	1
57.5	1
57.52	1
57.54	1
57.56	1
57.58	1
57.6	1
57.62	1
57.64	1
57.66	1
57.68	1
57.7	1
57.72	1
57.74	1
57.76	1
57.78	1
57.8	1
57.82	1
57.84	1
57.86	1
57.88	1
57.9	1
57.92	1
57.94	1
57.96	1
57.98	1
58	1
58.02	1
58.04	1
58.06	1
58.08	1
58.1	1
58.12	1
58.14	1
58.16	1
58.18	1
58.2	1
58.22	1
58.24	1
58.26	1
58.28	1
58.3	1
58.32	1
58.34	1
58.36	1
58.38	1
58.4	1
58.42	1
58.44	1
58.46	1
58.48	1
58.5	1
58.52	1
58.54	1
58.56	1
58.58	1
58.6	1
58.62	1
58.64	1
58.66	1
58.68	1
58.7	1
58.72	1
58.74	1
58.76	1
58.78	1
58.8	1
58.82	1
58.84	1
58.86	1
58.88	1
58.9	1
58.92	1
58.94	1
58.96	1
58.98	1
59	1
59.02	1
59.04	1
59.06	1
59.08	1
59.1	1
59.12	1
59.14	1
59.16	1
59.18	1
59.2	1
59.22	1
59.24	1
59.26	1
59.28	1
59.3	1
59.32	1
59.34	1
59.36	1
59.38	1
59.4	1
59.42	1
59.44	1
59.46	1
59.48	1
59.5	1
59.52	1
59.54	1
59.56	1
59.58	1
59.6	1
59.62	1
59.64	1
59.66	1
59.68	1
59.7	1
59.72	1
59.74	1
59.76	1
59.78	1
59.8	1
59.82	1
59.84	1
59.86	1
59.88	1
59.9	1
59.92	1
59.94	1
59.96	1
59.98	1
60	1
60.02	1
60.04	1
60.06	1
60.08	1
60.1	1
60.12	1
60.14	1
60.16	1
60.18	1
60.2	1
60.22	1
60.24	1
60.26	1
60.28	1
60.3	1
60.32	1
60.34	1
60.36	1
60.38	1
60.4	1
60.42	1
60.44	1
60.46	1
60.48	1
60.5	1
60.52	1
60.54	1
60.56	1
60.58	1
60.6	1
60.62	1
60.64	1
60.66	1
60.68	1
60.7	1
60.72	1
60.74	1
60.76	1
60.78	1
60.8	1
60.82	1
60.84	1
60.86	1
60.88	1
60.9	1
60.92	1
60.94	1
60.96	1
60.98	1
61	1
61.02	1
61.04	1
61.06	1
61.08	1
61.1	1
61.12	1
61.14	1
61.16	1
61.18	1
61.2	1
61.22	1
61.24	1
61.26	1
61.28	1
61.3	1
61.32	1
61.34	1
61.36	1
61.38	1
61.4	1
61.42	1
61.44	1
61.46	1
61.48	1
61.5	1
61.52	1
61.54	1
61.56	1
61.58	1
61.6	1
61.62	1
61.64	1
61.66	1
61.68	1
61.7	1
61.72	1
61.74	1
61.76	1
61.78	1
61.8	1
61.82	1
61.84	1
61.86	1
61.88	1
61.9	1
61.92	1
61.94	1
61.96	1
61.98	1
62	1
62.02	1
62.04	1
62.06	1
62.08	1
62.1	1
62.12	1
62.14	1
62.16	1
62.18	1
62.2	1
62.22	1
62.24	1
62.26	1
62.28	1
62.3	1
62.32	1
62.34	1
62.36	1
62.38	1
62.4	1
62.42	1
62.44	1
62.46	1
62.48	1
62.5	1
62.52	1
62.54	1
62.56	1
62.58	1
62.6	1
62.62	1
62.64	1
62.66	1
62.68	1
62.7	1
62.72	1
62.74	1
62.76	1
62.78	1
62.8	1
62.82	1
62.84	1
62.86	1
62.88	1
62.9	1
62.92	1
62.94	1
62.96	1
62.98	1
63	1
63.02	1
63.04	1
63.06	1
63.08	1
63.1	1
63.12	1
63.14	1
63.16	1
63.18	1
63.2	1
63.22	1
63.24	1
63.26	1
63.28	1
63.3	1
63.32	1
63.34	1
63.36	1
63.38	1
63.4	1
63.42	1
63.44	1
63.46	1
63.48	1
63.5	1
63.52	1
63.54	1
63.56	1
63.58	1
63.6	1
63.62	1
63.64	1
63.66	1
63.68	1
63.7	1
63.72	1
63.74	1
63.76	1
63.78	1
63.8	1
63.82	1
63.84	1
63.86	1
63.88	1
63.9	1
63.92	1
63.94	1
63.96	1
63.98	1
64	1
64.02	1
64.04	1
64.06	1
64.08	1
64.1	1
64.12	1
64.14	1
64.16	1
64.18	1
64.2	1
64.22	1
64.24	1
64.26	1
64.28	1
64.3	1
64.32	1
64.34	1
64.36	1
64.38	1
64.4	1
64.42	1
64.44	1
64.46	1
64.48	1
64.5	1
64.52	1
64.54	1
64.56	1
64.58	1
64.6	1
64.62	1
64.64	1
64.66	1
64.68	1
64.7	1
64.72	1
64.74	1
64.76	1
64.78	1
64.8	1
64.82	1
64.84	1
64.86	1
64.88	1
64.9	1
64.92	1
64.94	1
64.96	1
64.98	1
65	1
65.02	1
65.04	1
65.06	1
65.08	1
65.1	1
65.12	1
65.14	1
65.16	1
65.18	1
65.2	1
65.22	1
65.24	1
65.26	1
65.28	1
65.3	1
65.32	1
65.34	1
65.36	1
65.38	1
65.4	1
65.42	1
65.44	1
65.46	1
65.48	1
65.5	1
65.52	1
65.54	1
65.56	1
65.58	1
65.6	1
65.62	1
65.64	1
65.66	1
65.68	1
65.7	1
65.72	1
65.74	1
65.76	1
65.78	1
65.8	1
65.82	1
65.84	1
65.86	1
65.88	1
65.9	1
65.92	1
65.94	1
65.96	1
65.98	1
66	1
66.02	1
66.04	1
66.06	1
66.08	1
66.1	1
66.12	1
66.14	1
66.16	1
66.18	1
66.2	1
66.22	1
66.24	1
66.26	1
66.28	1
66.3	1
66.32	1
66.34	1
66.36	1
66.38	1
66.4	1
66.42	1
66.44	1
66.46	1
66.48	1
66.5	1
66.52	1
66.54	1
66.56	1
66.58	1
66.6	1
66.62	1
66.64	1
66.66	1
66.68	1
66.7	1
66.72	1
66.74	1
66.76	1
66.78	1
66.8	1
66.82	1
66.84	1
66.86	1
66.88	1
66.9	1
66.92	1
66.94	1
66.96	1
66.98	1
67	1
67.02	1
67.04	1
67.06	1
67.08	1
67.1	1
67.12	1
67.14	1
67.16	1
67.18	1
67.2	1
67.22	1
67.24	1
67.26	1
67.28	1
67.3	1
67.32	1
67.34	1
67.36	1
67.38	1
67.4	1
67.42	1
67.44	1
67.46	1
67.48	1
67.5	1
67.52	1
67.54	1
67.56	1
67.58	1
67.6	1
67.62	1
67.64	1
67.66	1
67.68	1
67.7	1
67.72	1
67.74	1
67.76	1
67.78	1
67.8	1
67.82	1
67.84	1
67.86	1
67.88	1
67.9	1
67.92	1
67.94	1
67.96	1
67.98	1
68	1
68.02	1
68.04	1
68.06	1
68.08	1
68.1	1
68.12	1
68.14	1
68.16	1
68.18	1
68.2	1
68.22	1
68.24	1
68.26	1
68.28	1
68.3	1
68.32	1
68.34	1
68.36	1
68.38	1
68.4	1
68.42	1
68.44	1
68.46	1
68.48	1
68.5	1
68.52	1
68.54	1
68.56	1
68.58	1
68.6	1
68.62	1
68.64	1
68.66	1
68.68	1
68.7	1
68.72	1
68.74	1
68.76	1
68.78	1
68.8	1
68.82	1
68.84	1
68.86	1
68.88	1
68.9	1
68.92	1
68.94	1
68.96	1
68.98	1
69	1
69.02	1
69.04	1
69.06	1
69.08	1
69.1	1
69.12	1
69.14	1
69.16	1
69.18	1
69.2	1
69.22	1
69.24	1
69.26	1
69.28	1
69.3	1
69.32	1
69.34	1
69.36	1
69.38	1
69.4	1
69.42	1
69.44	1
69.46	1
69.48	1
69.5	1
69.52	1
69.54	1
69.56	1
69.58	1
69.6	1
69.62	1
69.64	1
69.66	1
69.68	1
69.7	1
69.72	1
69.74	1
69.76	1
69.78	1
69.8	1
69.82	1
69.84	1
69.86	1
69.88	1
69.9	1
69.92	1
69.94	1
69.96	1
69.98	1
70	1
70.02	1
70.04	1
70.06	1
70.08	1
70.1	1
70.12	1
70.14	1
70.16	1
70.18	1
70.2	1
70.22	1
70.24	1
70.26	1
70.28	1
70.3	1
70.32	1
70.34	1
70.36	1
70.38	1
70.4	1
70.42	1
70.44	1
70.46	1
70.48	1
70.5	1
70.52	1
70.54	1
70.56	1
70.58	1
70.6	1
70.62	1
70.64	1
70.66	1
70.68	1
70.7	1
70.72	1
70.74	1
70.76	1
70.78	1
70.8	1
70.82	1
70.84	1
70.86	1
70.88	1
70.9	1
70.92	1
70.94	1
70.96	1
70.98	1
71	1
71.02	1
71.04	1
71.06	1
71.08	1
71.1	1
71.12	1
71.14	1
71.16	1
71.18	1
71.2	1
71.22	1
71.24	1
71.26	1
71.28	1
71.3	1
71.32	1
71.34	1
71.36	1
71.38	1
71.4	1
71.42	1
71.44	1
71.46	1
71.48	1
71.5	1
71.52	1
71.54	1
71.56	1
71.58	1
71.6	1
71.62	1
71.64	1
71.66	1
71.68	1
71.7	1
71.72	1
71.74	1
71.76	1
71.78	1
71.8	1
71.82	1
71.84	1
71.86	1
71.88	1
71.9	1
71.92	1
71.94	1
71.96	1
71.98	1
72	1
72.02	1
72.04	1
72.06	1
72.08	1
72.1	1
72.12	1
72.14	1
72.16	1
72.18	1
72.2	1
72.22	1
72.24	1
72.26	1
72.28	1
72.3	1
72.32	1
72.34	1
72.36	1
72.38	1
72.4	1
72.42	1
72.44	1
72.46	1
72.48	1
72.5	1
72.52	1
72.54	1
72.56	1
72.58	1
72.6	1
72.62	1
72.64	1
72.66	1
72.68	1
72.7	1
72.72	1
72.74	1
72.76	1
72.78	1
72.8	1
72.82	1
72.84	1
72.86	1
72.88	1
72.9	1
72.92	1
72.94	1
72.96	1
72.98	1
73	1
73.02	1
73.04	1
73.06	1
73.08	1
73.1	1
73.12	1
73.14	1
73.16	1
73.18	1
73.2	1
73.22	1
73.24	1
73.26	1
73.28	1
73.3	1
73.32	1
73.34	1
73.36	1
73.38	1
73.4	1
73.42	1
73.44	1
73.46	1
73.48	1
73.5	1
73.52	1
73.54	1
73.56	1
73.58	1
73.6	1
73.62	1
73.64	1
73.66	1
73.68	1
73.7	1
73.72	1
73.74	1
73.76	1
73.78	1
73.8	1
73.82	1
73.84	1
73.86	1
73.88	1
73.9	1
73.92	1
73.94	1
73.96	1
73.98	1
74	1
74.02	1
74.04	1
74.06	1
74.08	1
74.1	1
74.12	1
74.14	1
74.16	1
74.18	1
74.2	1
74.22	1
74.24	1
74.26	1
74.28	1
74.3	1
74.32	1
74.34	1
74.36	1
74.38	1
74.4	1
74.42	1
74.44	1
74.46	1
74.48	1
74.5	1
74.52	1
74.54	1
74.56	1
74.58	1
74.6	1
74.62	1
74.64	1
74.66	1
74.68	1
74.7	1
74.72	1
74.74	1
74.76	1
74.78	1
74.8	1
74.82	1
74.84	1
74.86	1
74.88	1
74.9	1
74.92	1
74.94	1
74.96	1
74.98	1
75	1
75.02	1
75.04	1
75.06	1
75.08	1
75.1	1
75.12	1
75.14	1
75.16	1
75.18	1
75.2	1
75.22	1
75.24	1
75.26	1
75.28	1
75.3	1
75.32	1
75.34	1
75.36	1
75.38	1
75.4	1
75.42	1
75.44	1
75.46	1
75.48	1
75.5	1
75.52	1
75.54	1
75.56	1
75.58	1
75.6	1
75.62	1
75.64	1
75.66	1
75.68	1
75.7	1
75.72	1
75.74	1
75.76	1
75.78	1
75.8	1
75.82	1
75.84	1
75.86	1
75.88	1
75.9	1
75.92	1
75.94	1
75.96	1
75.98	1
76	1
76.02	1
76.04	1
76.06	1
76.08	1
76.1	1
76.12	1
76.14	1
76.16	1
76.18	1
76.2	1
76.22	1
76.24	1
76.26	1
76.28	1
76.3	1
76.32	1
76.34	1
76.36	1
76.38	1
76.4	1
76.42	1
76.44	1
76.46	1
76.48	1
76.5	1
76.52	1
76.54	1
76.56	1
76.58	1
76.6	1
76.62	1
76.64	1
76.66	1
76.68	1
76.7	1
76.72	1
76.74	1
76.76	1
76.78	1
76.8	1
76.82	1
76.84	1
76.86	1
76.88	1
76.9	1
76.92	1
76.94	1
76.96	1
76.98	1
77	1
77.02	1
77.04	1
77.06	1
77.08	1
77.1	1
77.12	1
77.14	1
77.16	1
77.18	1
77.2	1
77.22	1
77.24	1
77.26	1
77.28	1
77.3	1
77.32	1
77.34	1
77.36	1
77.38	1
77.4	1
77.42	1
77.44	1
77.46	1
77.48	1
77.5	1
77.52	1
77.54	1
77.56	1
77.58	1
77.6	1
77.62	1
77.64	1
77.66	1
77.68	1
77.7	1
77.72	1
77.74	1
77.76	1
77.78	1
77.8	1
77.82	1
77.84	1
77.86	1
77.88	1
77.9	1
77.92	1
77.94	1
77.96	1
77.98	1
78	1
78.02	1
78.04	1
78.06	1
78.08	1
78.1	1
78.12	1
78.14	1
78.16	1
78.18	1
78.2	1
78.22	1
78.24	1
78.26	1
78.28	1
78.3	1
78.32	1
78.34	1
78.36	1
78.38	1
78.4	1
78.42	1
78.44	1
78.46	1
78.48	1
78.5	1
78.52	1
78.54	1
78.56	1
78.58	1
78.6	1
78.62	1
78.64	1
78.66	1
78.68	1
78.7	1
78.72	1
78.74	1
78.76	1
78.78	1
78.8	1
78.82	1
78.84	1
78.86	1
78.88	1
78.9	1
78.92	1
78.94	1
78.96	1
78.98	1
79	1
79.02	1
79.04	1
79.06	1
79.08	1
79.1	1
79.12	1
79.14	1
79.16	1
79.18	1
79.2	1
79.22	1
79.24	1
79.26	1
79.28	1
79.3	1
79.32	1
79.34	1
79.36	1
79.38	1
79.4	1
79.42	1
79.44	1
79.46	1
79.48	1
79.5	1
79.52	1
79.54	1
79.56	1
79.58	1
79.6	1
79.62	1
79.64	1
79.66	1
79.68	1
79.7	1
79.72	1
79.74	1
79.76	1
79.78	1
79.8	1
79.82	1
79.84	1
79.86	1
79.88	1
79.9	1
79.92	1
79.94	1
79.96	1
79.98	1
80	1
80.02	1
80.04	1
80.06	1
80.08	1
80.1	1
80.12	1
80.14	1
80.16	1
80.18	1
80.2	1
80.22	1
80.24	1
80.26	1
80.28	1
80.3	1
80.32	1
80.34	1
80.36	1
80.38	1
80.4	1
80.42	1
80.44	1
80.46	1
80.48	1
80.5	1
80.52	1
80.54	1
80.56	1
80.58	1
80.6	1
80.62	1
80.64	1
80.66	1
80.68	1
80.7	1
80.72	1
80.74	1
80.76	1
80.78	1
80.8	1
80.82	1
80.84	1
80.86	1
80.88	1
80.9	1
80.92	1
80.94	1
80.96	1
80.98	1
81	1
81.02	1
81.04	1
81.06	1
81.08	1
81.1	1
81.12	1
81.14	1
81.16	1
81.18	1
81.2	1
81.22	1
81.24	1
81.26	1
81.28	1
81.3	1
81.32	1
81.34	1
81.36	1
81.38	1
81.4	1
81.42	1
81.44	1
81.46	1
81.48	1
81.5	1
81.52	1
81.54	1
81.56	1
81.58	1
81.6	1
81.62	1
81.64	1
81.66	1
81.68	1
81.7	1
81.72	1
81.74	1
81.76	1
81.78	1
81.8	1
81.82	1
81.84	1
81.86	1
81.88	1
81.9	1
81.92	1
81.94	1
81.96	1
81.98	1
82	1
82.02	1
82.04	1
82.06	1
82.08	1
82.1	1
82.12	1
82.14	1
82.16	1
82.18	1
82.2	1
82.22	1
82.24	1
82.26	1
82.28	1
82.3	1
82.32	1
82.34	1
82.36	1
82.38	1
82.4	1
82.42	1
82.44	1
82.46	1
82.48	1
82.5	1
82.52	1
82.54	1
82.56	1
82.58	1
82.6	1
82.62	1
82.64	1
82.66	1
82.68	1
82.7	1
82.72	1
82.74	1
82.76	1
82.78	1
82.8	1
82.82	1
82.84	1
82.86	1
82.88	1
82.9	1
82.92	1
82.94	1
82.96	1
82.98	1
83	1
83.02	1
83.04	1
83.06	1
83.08	1
83.1	1
83.12	1
83.14	1
83.16	1
83.18	1
83.2	1
83.22	1
83.24	1
83.26	1
83.28	1
83.3	1
83.32	1
83.34	1
83.36	1
83.38	1
83.4	1
83.42	1
83.44	1
83.46	1
83.48	1
83.5	1
83.52	1
83.54	1
83.56	1
83.58	1
83.6	1
83.62	1
83.64	1
83.66	1
83.68	1
83.7	1
83.72	1
83.74	1
83.76	1
83.78	1
83.8	1
83.82	1
83.84	1
83.86	1
83.88	1
83.9	1
83.92	1
83.94	1
83.96	1
83.98	1
84	1
84.02	1
84.04	1
84.06	1
84.08	1
84.1	1
84.12	1
84.14	1
84.16	1
84.18	1
84.2	1
84.22	1
84.24	1
84.26	1
84.28	1
84.3	1
84.32	1
84.34	1
84.36	1
84.38	1
84.4	1
84.42	1
84.44	1
84.46	1
84.48	1
84.5	1
84.52	1
84.54	1
84.56	1
84.58	1
84.6	1
84.62	1
84.64	1
84.66	1
84.68	1
84.7	1
84.72	1
84.74	1
84.76	1
84.78	1
84.8	1
84.82	1
84.84	1
84.86	1
84.88	1
84.9	1
84.92	1
84.94	1
84.96	1
84.98	1
85	1
85.02	1
85.04	1
85.06	1
85.08	1
85.1	1
85.12	1
85.14	1
85.16	1
85.18	1
85.2	1
85.22	1
85.24	1
85.26	1
85.28	1
85.3	1
85.32	1
85.34	1
85.36	1
85.38	1
85.4	1
85.42	1
85.44	1
85.46	1
85.48	1
85.5	1
85.52	1
85.54	1
85.56	1
85.58	1
85.6	1
85.62	1
85.64	1
85.66	1
85.68	1
85.7	1
85.72	1
85.74	1
85.76	1
85.78	1
85.8	1
85.82	1
85.84	1
85.86	1
85.88	1
85.9	1
85.92	1
85.94	1
85.96	1
85.98	1
86	1
86.02	1
86.04	1
86.06	1
86.08	1
86.1	1
86.12	1
86.14	1
86.16	1
86.18	1
86.2	1
86.22	1
86.24	1
86.26	1
86.28	1
86.3	1
86.32	1
86.34	1
86.36	1
86.38	1
86.4	1
86.42	1
86.44	1
86.46	1
86.48	1
86.5	1
86.52	1
86.54	1
86.56	1
86.58	1
86.6	1
86.62	1
86.64	1
86.66	1
86.68	1
86.7	1
86.72	1
86.74	1
86.76	1
86.78	1
86.8	1
86.82	1
86.84	1
86.86	1
86.88	1
86.9	1
86.92	1
86.94	1
86.96	1
86.98	1
87	1
87.02	1
87.04	1
87.06	1
87.08	1
87.1	1
87.12	1
87.14	1
87.16	1
87.18	1
87.2	1
87.22	1
87.24	1
87.26	1
87.28	1
87.3	1
87.32	1
87.34	1
87.36	1
87.38	1
87.4	1
87.42	1
87.44	1
87.46	1
87.48	1
87.5	1
87.52	1
87.54	1
87.56	1
87.58	1
87.6	1
87.62	1
87.64	1
87.66	1
87.68	1
87.7	1
87.72	1
87.74	1
87.76	1
87.78	1
87.8	1
87.82	1
87.84	1
87.86	1
87.88	1
87.9	1
87.92	1
87.94	1
87.96	1
87.98	1
88	1
88.02	1
88.04	1
88.06	1
88.08	1
88.1	1
88.12	1
88.14	1
88.16	1
88.18	1
88.2	1
88.22	1
88.24	1
88.26	1
88.28	1
88.3	1
88.32	1
88.34	1
88.36	1
88.38	1
88.4	1
88.42	1
88.44	1
88.46	1
88.48	1
88.5	1
88.52	1
88.54	1
88.56	1
88.58	1
88.6	1
88.62	1
88.64	1
88.66	1
88.68	1
88.7	1
88.72	1
88.74	1
88.76	1
88.78	1
88.8	1
88.82	1
88.84	1
88.86	1
88.88	1
88.9	1
88.92	1
88.94	1
88.96	1
88.98	1
89	1
89.02	1
89.04	1
89.06	1
89.08	1
89.1	1
89.12	1
89.14	1
89.16	1
89.18	1
89.2	1
89.22	1
89.24	1
89.26	1
89.28	1
89.3	1
89.32	1
89.34	1
89.36	1
89.38	1
89.4	1
89.42	1
89.44	1
89.46	1
89.48	1
89.5	1
89.52	1
89.54	1
89.56	1
89.58	1
89.6	1
89.62	1
89.64	1
89.66	1
89.68	1
89.7	1
89.72	1
89.74	1
89.76	1
89.78	1
89.8	1
89.82	1
89.84	1
89.86	1
89.88	1
89.9	1
89.92	1
89.94	1
89.96	1
89.98	1
90	1
90.02	1
90.04	1
90.06	1
90.08	1
90.1	1
90.12	1
90.14	1
90.16	1
90.18	1
90.2	1
90.22	1
90.24	1
90.26	1
90.28	1
90.3	1
90.32	1
90.34	1
90.36	1
90.38	1
90.4	1
90.42	1
90.44	1
90.46	1
90.48	1
90.5	1
90.52	1
90.54	1
90.56	1
90.58	1
90.6	1
90.62	1
90.64	1
90.66	1
90.68	1
90.7	1
90.72	1
90.74	1
90.76	1
90.78	1
90.8	1
90.82	1
90.84	1
90.86	1
90.88	1
90.9	1
90.92	1
90.94	1
90.96	1
90.98	1
91	1
91.02	1
91.04	1
91.06	1
91.08	1
91.1	1
91.12	1
91.14	1
91.16	1
91.18	1
91.2	1
91.22	1
91.24	1
91.26	1
91.28	1
91.3	1
91.32	1
91.34	1
91.36	1
91.38	1
91.4	1
91.42	1
91.44	1
91.46	1
91.48	1
91.5	1
91.52	1
91.54	1
91.56	1
91.58	1
91.6	1
91.62	1
91.64	1
91.66	1
91.68	1
91.7	1
91.72	1
91.74	1
91.76	1
91.78	1
91.8	1
91.82	1
91.84	1
91.86	1
91.88	1
91.9	1
91.92	1
91.94	1
91.96	1
91.98	1
92	1
92.02	1
92.04	1
92.06	1
92.08	1
92.1	1
92.12	1
92.14	1
92.16	1
92.18	1
92.2	1
92.22	1
92.24	1
92.26	1
92.28	1
92.3	1
92.32	1
92.34	1
92.36	1
92.38	1
92.4	1
92.42	1
92.44	1
92.46	1
92.48	1
92.5	1
92.52	1
92.54	1
92.56	1
92.58	1
92.6	1
92.62	1
92.64	1
92.66	1
92.68	1
92.7	1
92.72	1
92.74	1
92.76	1
92.78	1
92.8	1
92.82	1
92.84	1
92.86	1
92.88	1
92.9	1
92.92	1
92.94	1
92.96	1
92.98	1
93	1
93.02	1
93.04	1
93.06	1
93.08	1
93.1	1
93.12	1
93.14	1
93.16	1
93.18	1
93.2	1
93.22	1
93.24	1
93.26	1
93.28	1
93.3	1
93.32	1
93.34	1
93.36	1
93.38	1
93.4	1
93.42	1
93.44	1
93.46	1
93.48	1
93.5	1
93.52	1
93.54	1
93.56	1
93.58	1
93.6	1
93.62	1
93.64	1
93.66	1
93.68	1
93.7	1
93.72	1
93.74	1
93.76	1
93.78	1
93.8	1
93.82	1
93.84	1
93.86	1
93.88	1
93.9	1
93.92	1
93.94	1
93.96	1
